@type,@id,@lat,@lon,name,name:hu,alt_name,alt_name:hu,old_name,old_name:hu,url:miserend
way,378351771,,,Illés próféta-templom,,Nagyhódosi görögkatolikus templom,,,,http://miserend.hu/?templom=3952
way,378351772,,,Imaház,,,,,,http://miserend.hu/?templom=2583
way,378351773,,,Iskolakápolna,,,,,,http://miserend.hu/?templom=5152
way,378351774,,,Biserica Sfânta Maria Magdalena,Árpád-házi Szent Margit-templom,,,,,http://miserend.hu/?templom=4774
way,378496576,,,Istenszülő Oltalma-templom,,Rákoskeresztúri görögkatolikus templom,,,,http://miserend.hu/?templom=3735
way,378496577,,,Istenszülő Oltalma-templom,,Nyírbogdányi görögkatolikus templom,,,,http://miserend.hu/?templom=5170
way,378496578,,,"Biserica ""Calvaria""",Jézus Szent Szíve templom,,,,,http://miserend.hu/?templom=4281
way,378496579,,,,Jézus Szent Szíve templom,,,,,http://miserend.hu/?templom=4793
way,378496580,,,,Jézus Szent Szíve templom,,,,,http://miserend.hu/?templom=4815
way,378516050,,,Jézus Szíve és Mária Szíve templom,,,,,,http://miserend.hu/?templom=3237
way,378516051,,,Jézus Szíve templom,,Homoki templom,,,,http://miserend.hu/?templom=3461
way,378516052,,,Jézus Szíve-templom,,Bashalmi templom,,,,http://miserend.hu/?templom=3073
way,378516053,,,Sarlós Boldogasszony-templom,,Kiskanizsai templom,,,,http://miserend.hu/?templom=871
way,378518024,,,Jézus Szíve templom,,,,,,http://miserend.hu/?templom=3166
way,378518025,,,Jézus Szíve templom,,,,,,http://miserend.hu/?templom=4122
way,378668427,,,Kalkuttai Boldog Teréz-kápolna,,,,,,http://miserend.hu/?templom=1676
way,378668429,,,Kapisztrán Szent János kápolna,,,,,,http://miserend.hu/templom/1358
way,378668430,,,Kálvária-kápolna,,,,,,http://miserend.hu/?templom=5157
way,378668431,,,Kálvária-kápolna,,Sárvár-hegyközségi kápolna,,,,http://miserend.hu/?templom=2760
way,378671171,,,Keresztelő Szent János születése templom,,,,,,http://miserend.hu/?templom=784
way,378671172,,,Keresztelő Szent János születése-kápolna,,Krasznokvajdai görögkatolikus kápolna,,,,http://miserend.hu/?templom=4939
way,378671173,,,Kármelhegyi Boldogasszony-kápolna,,Hegyi kápolna,,,,http://miserend.hu/?templom=4816
way,378687891,,,Kis Szent Teréz-templom,,,,,,http://miserend.hu/?templom=4271
way,378687893,,,Kisboldogasszony Templom,,,,,,http://miserend.hu/?templom=1335
way,378687898,,,Kisboldogasszony kápolna,,,,,,http://miserend.hu/?templom=885
way,378687901,,,Kisboldogasszony templom,,,,,,http://miserend.hu/?templom=1686
way,378687903,,,Kisboldogasszony templom,,,,,,http://miserend.hu/?templom=4107
way,378687905,,,Kisboldogasszony-kápolna,,,,,,http://miserend.hu/?templom=5155
way,378687907,,,Krisztus Király iskolakápolna,,,,,,http://miserend.hu/?templom=3625
way,378698146,,,Krisztus Király iskolakápolna,,,,,,http://miserend.hu/?templom=4217
way,378698148,,,Krisztus Király kápolna,,Szederkénypusztai kápolna,,,,http://miserend.hu/?templom=4126
way,378698149,,,Krisztus Király-iskolakápolna,,,,,,http://miserend.hu/?templom=4601
way,378698151,,,Krisztus Király-templom,,,,,,http://miserend.hu/?templom=3239
way,378701720,,,Magyarok Nagyasszonya templom,,,,,,http://miserend.hu/?templom=3126
way,378701722,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=3654
way,378701723,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=3140
way,378701724,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=1596
way,378953079,,,Evangélikus templom,,,,,,http://miserend.hu/?templom=5246
way,378953081,,,Nepomuki Szent János templom,,,,,,http://miserend.hu/?templom=1032
way,378953082,,,Református templom,,,,,,http://miserend.hu/?templom=4901
way,378953083,,,Református templom,,,,,,http://miserend.hu/?templom=4902
way,378953084,,,Ökumenikus kápolna,,,,,,http://miserend.hu/?templom=5250
way,378955242,,,Szent Anna-templom,,,,,,http://miserend.hu/?templom=628
way,378955243,,,Szentháromság-kápolna,,Gyapa-pusztai kápolna,,,,http://miserend.hu/?templom=2605
way,378955244,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=627
way,378959220,,,Szent Pió atya-templom,,,,,,http://miserend.hu/?templom=1899
way,378960551,,,Szent László-templom,,,,,,http://miserend.hu/?templom=3160
way,378960558,,,Szent Mária Magdolna templom,,,,,,http://miserend.hu/?templom=3150
way,378960561,,,Szent Márton templom,,Berettyószentmártoni templom,,,,http://miserend.hu/?templom=1527
way,378964496,,,Szent Mihály-templom,,,,,,http://miserend.hu/?templom=631
way,378964498,,,Szűz Mária-kápolna,,Szőlőhegyi kápolna,,,,http://miserend.hu/?templom=2587
way,378964499,,,Urunk mennybemenetele kápolna,,Legyesbényei görögkatolikus kápolna,,,,http://miserend.hu/?templom=3830
way,379449993,,,Католичка црква,Szűz Mária Mennybevitele-templom,,,,,http://miserend.hu/?templom=3815
way,379449994,,,Szűz Mária Mennybevétele templom,,,,,,http://miserend.hu/?templom=4808
way,379449995,,,Biserica Romano-Catolică,Szűz Mária mennybevétele templom,,,,,http://miserend.hu/?templom=4584
way,379449996,,,Szűz Mária neve-iskolakápolna,,,,,,http://miserend.hu/?templom=2931
way,379458205,,,,Szűz Mária Neve templom,,,,,http://miserend.hu/?templom=4740
way,379458207,,,Biserica Romano-Catolică Sf. Maria,Szűz Mária neve-templom,,,,,http://miserend.hu/?templom=4825
way,379463118,,,Szűz Mária neve templom,,,,,,http://miserend.hu/?templom=4098
way,379463119,,,Szűz Mária neve-templom,,,,,,http://miserend.hu/?templom=4518
way,379469505,,,Biserica Sfânta Fecioară Maria,Szűz Mária Neve-templom,TĂRIAN/Köröstarján,,,,http://miserend.hu/?templom=4761
way,379469506,,,Szűz Mária Szent neve-kápolna,,,,,,http://miserend.hu/?templom=2798
way,379469508,,,Szűz Mária szent neve templom,,,,,,http://miserend.hu/?templom=3077
way,379470008,,,Szűz Mária Szeplőtelen szíve-kápolna,,,,,,http://miserend.hu/?templom=4651
way,379539280,,,Toursi Szent Marton templom,Toursi Szent Márton templom,,,,,http://miserend.hu/?templom=3442
way,379539281,,,Urunk mennybemenetele kápolna,,,,,,http://miserend.hu/?templom=4115
way,379539282,,,Urunk mennybemenetele kápolna,,,,,,http://miserend.hu/?templom=4168
way,379539283,,,Urunk mennybemenetele-imaház,,,,,,http://miserend.hu/?templom=4129
way,379539285,,,Biserica Ziua Domnului,Úrnapja templom,,,,,http://miserend.hu/templom/3531
way,379539286,,,Biserica romano-catolică Ziua Domnului,Úrnapja templom,,,,,http://miserend.hu/?templom=3561
way,379543883,,,Biserica Romano-Catolică,Urunk mennybemenetele templom,,,,,http://miserend.hu/?templom=3506
way,379543886,,,Biserica Romano Catolică Înălțarea Domnului Iisus Hristos,Urunk mennybemenetele templom,,,,,http://miserend.hu/?templom=3162
way,379543892,,,Biserica Romano-Catolică,Urunk mennybemenetele templom,,,,,http://miserend.hu/?templom=3364
way,379543897,,,Urunk mennybemenetele kápolna,,,,,,http://miserend.hu/?templom=4323
way,379556404,,,Urunk mennybemenetele templom,Urunk mennybemenetele templom,,,,,http://miserend.hu/?templom=3338
way,379556405,,,Biserica Catolică Terebești,Urunk mennybemenetele templom,,,,,http://miserend.hu/?templom=4617
way,379556406,,,Urunk mennybemenetele templom,,,,,,http://miserend.hu/?templom=3219
way,379562557,,,Biserica Romano-Catolică,Urunk mennybemenetele templom,,,,,http://miserend.hu/?templom=3407
way,379562558,,,Biserica Romano-Catolică,Urunk Színeváltozása templom,,,,,http://miserend.hu/?templom=3517
way,379562562,,,Urunk Színeváltozása-templom,,Pesterzsébet görögkatolikus templom,,,,http://miserend.hu/?templom=3745
way,379562563,,,,Urunk színeváltozása templom,,,,,http://miserend.hu/?templom=3251
way,379684735,,,Biserica Sfânta Familie,Szent Család Templom,,,,,https://miserend.hu/templom/5138
way,379744163,,,Szent Orbán-templom,,,,,,http://miserend.hu/?templom=1147
way,379744165,,,Szent Pál apostol-kápolna,,Öntésmajori kápolna,,,,http://miserend.hu/?templom=781
way,379744166,,,Biserica Romano-Catolică,Szent Őrzőangyalok-templom,,,,,http://miserend.hu/?templom=3466
way,379749105,,,Biserica Catolică,Szent Péter és Pál apostolok kápolna,,,,,http://miserend.hu/?templom=3392
way,379749106,,,Capela Sfinții Apostoli Petru și Pavel,Szent Péter és Pál apostolok kápolna,,,,,http://miserend.hu/?templom=3352
way,379749107,,,Biserica Romano Catolică,Szent Péter és Pál apostolok templom,,,,,http://miserend.hu/?templom=3425
way,379749108,,,Szent Péter és Pál apostolok templom,,,,,,http://miserend.hu/?templom=3579
way,379749109,,,Biserica Sfinții Apostoli Petru și Pavel,Szent Péter és Pál apostolok templom,,,,,http://miserend.hu/?templom=3609
way,379783943,,,Biserica Sfinții Apostoli Petru și Pavel,Szent Péter és Pál apostolok templom,,,,,http://miserend.hu/?templom=3594
way,379783944,,,Biserica romano-catolică Sfinții Apostoli Petru și Pavel,Szent Péter és Pál apostolok templom,,,,,http://miserend.hu/?templom=3468
way,379783945,,,Biserica Romano Catolică Sfinții Apostoli Petru și Pavel,Szent Péter és Pál apostolok templom,,,,,http://miserend.hu/?templom=3447
way,379783946,,,Biserica Romano Catolică Sfinții Apostoli Petru și Pavel,Szent Péter és Pál apostolok templom,,,,,http://miserend.hu/?templom=3159
way,379783947,,,Biserica Romano-Catolică Sfinții Apostoli Petru și Pavel,Szent Péter és Pál apostolok-templom,,,,,http://miserend.hu/?templom=3190
way,379791287,,,Szent Péter és Pál-templom,,,,,,http://miserend.hu/?templom=2042
way,379814540,,,Szeplőtelen Fogantatás kistemplom,,,,,,http://miserend.hu/?templom=1714
way,379814542,,,Szeplőtelen fogantatás-templom,,,,,,http://miserend.hu/?templom=3167
way,379814543,,,Szűz Mária Istenanya-kápolna,,,,,,http://miserend.hu/?templom=1802
way,379814544,,,Szűz Mária bemutatása-templom,,"Fogadalmi Szûz Mária templom, Szegényházi templom",,,,http://miserend.hu/?templom=2578
way,379816586,,,Szent Péter és Pál templom,,,,,,http://miserend.hu/?templom=3156
way,379816587,,,Szent Rozália-kápolna,,,,,,http://miserend.hu/?templom=5158
way,379816588,,,Világ Királynője kápolna,,Ferenctanyai kápolna,,,,http://miserend.hu/?templom=3185
way,379992667,,,Szent Adalbert templom,,,,,,http://miserend.hu/?templom=1256
way,379992668,,,Szent Anna kápolna,,Jánosaknai Szent Anna kápolna,,,,http://miserend.hu/?templom=3302
way,379992669,,,Biserica Sfânta Ana,Szent Anna templom,,,,,http://miserend.hu/?templom=4586
way,379992670,,,Szent Anna templom,,,,,,http://miserend.hu/?templom=4072
way,379992671,,,Szent Anna-kápolna,,,,,,http://miserend.hu/?templom=1633
way,379992672,,,Szent Anna-kápolna,,Budafai iskolakápolna,,,,http://miserend.hu/?templom=3214
way,380143511,,,Nepomuki Szent János templom,,,,,,http://miserend.hu/?templom=3154
way,380143512,,,Biserica Sfântul Ioan Nepomuk,Nepomuki Szent János templom,,,,,http://miserend.hu/?templom=3358
way,380143513,,,,Nepomuki Szent János-templom,,,,,http://miserend.hu/?templom=3603
way,380143514,,,Biserica Sfântul Ioan Nepomuk,Nepomuki Szent János templom,,,,,http://miserend.hu/?templom=4738
way,380143515,,,Biserica Sfântul Ioan Nepomuk,Nepomuki Szent János templom,,,,,http://miserend.hu/?templom=4612
way,380143516,,,Nepomuki Szent János templom,,,,,,http://miserend.hu/?templom=3410
way,380143517,,,Biserica Sfântul Ioan Nepomuk,Nepomuki Szent János-templom,,,,,http://miserend.hu/?templom=3188
way,380143518,,,Nepomuki Szent János-templom,Nepomuki Szent János-templom,,,,,http://miserend.hu/?templom=4742
way,380149259,,,Biserica Romano Catolică,Nepomuki Szent János templom,,,,,http://miserend.hu/?templom=3424
way,380149260,,,Biserica romano-catolică „Sfântul Ioan Nepomuk”,Nepomuki Szent János templom,,,,,http://miserend.hu/?templom=3489
way,380149261,,,Biserica Sfântul Ioan Nepomuk,Nepomuki Szent János-templom,,,,,http://miserend.hu/?templom=3198
way,380155801,,,Páduai Szent Antal templom,,,,,,http://miserend.hu/?templom=3231
way,380155802,,,Biserica Sf. Anton de Padua,Páduai Szent Antal templom,,,,,http://miserend.hu/templom/3535
way,380155804,,,,Páduai Szent Antal templom,,,,,http://miserend.hu/?templom=4764
way,380155805,,,Páduai Szent Antal templom,,,,,,http://miserend.hu/?templom=3144
way,380398035,,,Avilai Szent Teréz-templom,,,,,,http://miserend.hu/?templom=3091
way,380398036,,,Szent Orbán-kápolna,,,,,,http://miserend.hu/?templom=5281
way,380401303,,,Magyarok Nagyasszonya templom,,,,,,http://miserend.hu/?templom=4402
way,380401304,,,Magyarok Nagyasszonya templom,,,,,,http://miserend.hu/?templom=4298
way,380401305,,,Magyarok Nagyasszonya-templom,,,,,,http://miserend.hu/?templom=4320
way,380426527,,,Istenszülő elhunyta-templom,,,,,,http://miserend.hu/?templom=3943
way,380426528,,,Mindenszentek templom,,,,,,http://miserend.hu/?templom=3249
way,380426529,,,Mindenszentek-templom,,,,,,http://miserend.hu/?templom=4691
way,380426530,,,Munkás Szent József templom,,,,,,http://miserend.hu/?templom=3082
way,380426531,,,Nagyboldogasszony kápolna,,Mizserfai Nagyboldogasszony kápolna,,,,http://miserend.hu/?templom=3303
way,380426532,,,Nagyboldogasszony templom,,,,,,http://miserend.hu/?templom=3148
way,380426533,,,Nagyboldogasszony-kápolna,,,,,,http://miserend.hu/?templom=2540
way,380426534,,,Nagyboldogasszony-kápolna,,,,,,http://miserend.hu/?templom=2026
way,380426535,,,Sibrik-kápolna,,,,,,http://miserend.hu/?templom=3750
way,380442674,,,Szentháromság templom,,,,,,http://miserend.hu/?templom=3165
way,380442675,,,Szentháromság-templom,,,,,,http://miserend.hu/?templom=3478
way,380450032,,,Szent István király templom,,,,,,http://miserend.hu/?templom=4132
way,380450033,,,Szent István király templom,,,,,,http://miserend.hu/?templom=3142
way,380450034,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=2817
way,380450035,,,Szent István király-templom,,Szentistánlaki templom,,,,http://miserend.hu/?templom=3679
way,380450036,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=3153
way,380450037,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=3074
way,380450039,,,Szent János evangélista-templom,,,,,,http://miserend.hu/?templom=3272
way,380878654,,,Szent György nagyvértanú-templom,,,,,,http://miserend.hu/?templom=3727
way,380878659,,,Szent Kereszt felmagasztalása templom,,Rohodi Görögkatolikus templom,,,,http://miserend.hu/?templom=3888
way,380878664,,,Szent Kereszt felmagasztalása-kápolna,,,,,,http://miserend.hu/?templom=3233
way,380878668,,,Szent Kereszt felmagasztalása-kápolna,,,,,,http://miserend.hu/?templom=4712
way,380878671,,,Szent Kereszt felmagasztalása-kápolna,,,,,,http://miserend.hu/?templom=3557
way,380878675,,,Szent Kereszt felmagasztalása-kápolna,,Sopronkőhidai kápolna,,,,http://miserend.hu/?templom=5241
way,380878680,,,Szent Kereszt felmagasztalása-templom,,,,,,http://miserend.hu/?templom=1850
way,380878685,,,Szent László király-kápolna,,Négyestelepi kápolna,,,,http://miserend.hu/?templom=1144
way,380878692,,,Szent László-kápolna,,Szilasligeti kápolna,,,,http://miserend.hu/?templom=3234
way,380878699,,,Szentlélek-kápolna,,,,,,http://miserend.hu/?templom=4985
way,380878706,,,Szentlélek-templom,,,,,,http://miserend.hu/?templom=3655
way,381444649,,,Jézus Szíve templom,,,,,,http://miserend.hu/templom/1409
way,381531434,,,Magyarok Nagyasszonya-kápolna,,,,,,http://miserend.hu/?templom=1773
way,381531435,,,Szent István király-templom,,,,,,http://miserend.hu/?templom=2316
way,381785924,,,Biserica Romano-Catolică,Kisboldogasszony-templom,,,,,http://miserend.hu/?templom=3473
way,381785925,,,Biserica Sfântul Mihail,Szent Mihály arkangyal templom,,,,,http://miserend.hu/?templom=3376
way,381785926,,,Biserica Romano-Catolică Sfântul Mihail,Szent Mihály arkangyal templom,,,,,http://miserend.hu/?templom=3621
way,381785927,,,Biserica Sf. Mihail,Szent Mihály arkangyal templom,,,,,http://miserend.hu/?templom=3550
way,381785928,,,Biserica Romano-Catolică,Szent Mihály arkangyal templom,,,,,http://miserend.hu/?templom=3387
way,381785929,,,Biserica Sfântul Mihail,Szent Mihály arkangyal templom,,,,,http://miserend.hu/?templom=4641
way,381785930,,,Biserica Romano-Catolică Sfântul Arhanghel Mihail,Szent Mihály arkangyal-templom,,,,,http://miserend.hu/?templom=3334
way,381826153,,,Biserica Sfântul Nicolae,Szent Miklós püspök templom,,,,,http://miserend.hu/?templom=3350
way,381826154,,,Biserica Sf. Nicolae,Szent Miklós püspök templom,,,,,http://miserend.hu/templom/3529
way,381826155,,,Biserica Sfântul Nicolae,Szent Miklós templom,,,,,http://miserend.hu/?templom=3274
way,381826156,,,,Szent Miklós-templom,,,,,http://miserend.hu/?templom=3348
way,381826157,,,Szent Norbert-templom,,,,,,http://miserend.hu/?templom=2674
way,381826158,,,Szent Orbán iskolakápolna,,,,,,http://miserend.hu/?templom=4184
way,381826159,,,Szentolvasó Királynéja-kápolna,,Negyvenszállási kápolna,,,,http://miserend.hu/?templom=1048
way,383154808,,,Biserica Sfântul Vendelin,Szent Vendel templom,,,,,http://miserend.hu/?templom=4661
way,383154812,,,Capela Sfânta Veronica,Szent Veronika-kápolna,,,,,http://miserend.hu/?templom=3337
way,383154816,,,Biserica Imaculata Concepție,Szeplőtelen Fogantatás templom,,,,,http://miserend.hu/templom/3520
way,383154820,,,Biserica Imaculata Concepțietatás templom,Szeplőtelen Fogantatás templom,,,,,http://miserend.hu/templom/3538
way,383154825,,,,Szeplőtelen fogantatás-templom,,,,,http://miserend.hu/?templom=4880
way,383154829,,,Biserica Catolică,Szeplőtelen fogantatás-templom,,,,,http://miserend.hu/?templom=4737
way,383609801,,,Szent Iván-kápolna,,,,,,http://miserend.hu/?templom=4485
way,384192437,,,Biserica Sfântul Iosif,Szent József templom,,,,,http://miserend.hu/?templom=4540
way,384192438,,,Biserica Franciscană,Szent Péter és Pál apostol-templom,,,,,http://miserend.hu/?templom=3054
way,384192439,,,Biserica Sfinții Apostoli Petru și Pavel,Szent Péter és Szent Pál apostolok templom,,,,,http://miserend.hu/?templom=4541
way,384192440,,,,Szent Péter és Szent Pál apostolok-templom,,,,,http://miserend.hu/?templom=4762
way,384192441,,,Biserica Sfinții Simon și Iuda,Szent Simon és Júdás apostolok-templom,,,,,http://miserend.hu/?templom=3351
way,384192442,,,Biserica Sf. Apostol Toma,Szent Tamás apostol templom,,,,,http://miserend.hu/templom/3552
way,384192443,,,Biserică „Sfântul Apostol Toma”,Szent Tamás apostol templom,,,,,http://miserend.hu/?templom=3624
way,384680781,,,Szent László-templom,,,,,,http://miserend.hu/?templom=2364
way,385361492,,,Biserica ecumenica,Szentháromság templom,,,,,https://miserend.hu/templom/4739
way,387596054,,,Biserica Sfânta Elisabeta,Árpádházi Szent Erzsébet kápolna,,,,,http://miserend.hu/?templom=3365
way,387596055,,,Biserica Sfânta Elisabeta,Árpádházi Szent Erzsébet templom,,,,,http://miserend.hu/?templom=3620
way,387596056,,,,Árpádházi Szent Erzsébet templom,,,,,http://miserend.hu/?templom=4800
way,387596057,,,Biserica Sfânta Elisabeta,Árpádházi Szent Erzsébet templom,,,,,http://miserend.hu/?templom=4673
way,387704069,,,Biserica Sf. Francisc de Assisi,Assisi Szent Ferenc templom,,,,,http://miserend.hu/templom/3533
way,387704070,,,Biserica Sfântul Francisc de Assisi,Assisi Szent Ferenc-templom,,,,,http://miserend.hu/?templom=4682
way,387704071,,,Biserica Romano-Catolică,Assziszi Szent Ferenc sebhelyei-templom,,,,,http://miserend.hu/?templom=3471
way,387704075,,,Árpád-házi Szent Erzsébet templom,Árpád-házi Szent Erzsébet templom,,,,,http://miserend.hu/?templom=3580
way,390327049,,,Május királynője-kápolna,,Négyszállási kápolna,,,,https://miserend.hu/templom/4100
way,391925543,,,Biserica Preasfânta Inimă a lui Isus,Jézus Szent Szíve-templom,,,,,https://miserend.hu/templom/3509
way,392025808,,,Biserica Presfânta Inimă a lui Isus,Jézus Szíve-templom,,,,,http://miserend.hu/templom/4775
way,392819193,,,Szent Pantaleimon kápolna,,Dunaújvárosi Görögkatolikus kápolna,,,,http://miserend.hu/?templom=3718
way,392881548,,,,Munkás Szent József templom,,,,,https://miserend.hu/templom/4780
way,392885508,,,Biserica Catolica,Szent László király templom,,,,,https://miserend.hu/templom/4768
way,394142345,,,Szent Szűz-kápolna,,Kaposhegyi kápolna,,,,http://miserend.hu/?templom=5156
way,394402186,,,Józseffalvi kápolna,,,,,,https://miserend.hu/templom/5423
way,395072577,,,Ferencesek Szent Anna-temploma,,,,,,http://miserend.hu/templom/2575
way,395284465,,,Szent Istvánfőszerpap-templom,,,,,,http://miserend.hu/templom/3847
way,395944201,,,Szent Lázár-kápolna,,Kórházkápolna,,,,https://miserend.hu/templom/4848
way,398603169,,,Szent József-templom,,Sóstói templom,,,,https://miserend.hu/templom/3200
way,399598537,,,Nagyboldogasszony-templom,,Kisradai,,,,http://miserend.hu/?templom=5129
way,404982791,,,Biserica Catolică Sanislău,Kisboldogasszony-templom,,,,,https://miserend.hu/templom/4668
way,405095223,,,Biserica Catolică,Árpád-házi Szent Margit templom,,,,,https://miserend.hu/templom/3582
way,407322954,,,Biserica Romano-Catolică,,,,,,https://miserend.hu/templom/4903
way,408875941,,,Szűz Mária neve-templom,,,,,,http://miserend.hu/?templom=2999
way,409070346,,,Biserica Romano-Catolică Bixad,Nagyboldogasszony templom,,,,,https://miserend.hu/templom/3276
way,411976141,,,Petróci kápolna,,,,,,https://miserend.hu/templom/3833
way,413138958,,,Biserica Sf. Iosif,Kalazanci Szent József-templom,,,,,http://miserend.hu/templom/4635
way,413139019,,,Biserica Sfântul Duh,Szentlélek templom,,,,,http://miserend.hu/templom/4659
way,413176381,,,,Rózsafüzér Királynéja-templom       (Carei - Fatimai Szűz Mária-templom,,Fatimai Szűz Mária-templom,,,http://miserend.hu/templom/4636
way,418268965,,,Szent Erzsébet-templom,,,,,,http://miserend.hu/templom/3771
way,421071785,,,Biserica catolică „Sf. Gheorghe” Odorheiu Secuiesc,Szent György vértanú-templom,,,,,https://miserend.hu/templom/3631
way,421105056,,,Biserica catolică „Sf. Ana și Ioachim”,Szent Anna és Joákim Plébánia,Biserica catolică Kadicsfalva,,,,https://miserend.hu/templom/3607
way,421779708,,,Biserica Catolică Sfânta Treime,Szentháromság templom,,,,,https://miserend.hu/templom/3690
way,421984263,,,Biserica Romano-Catolică,Magyarok Nagyasszonya templom,,,,,https://miserend.hu/templom/3430
way,423122942,,,Biserica Romano-Catolică,Sarlósboldogasszony templom,,Kapucinus templom,,,https://miserend.hu/templom/3695
way,423899152,,,Misézőhely,,,,,,https://miserend.hu/templom/3145
way,424586226,,,Szent XXIII. János-kápolna,,,,,,https://miserend.hu/templom/5397
way,424958426,,,Szent István kápolna,,,,,,http://miserend.hu/templom/1907
way,426500917,,,Capela Romano-Catolică,Fatimai Szűz Mária kápolna,,,,,https://miserend.hu/templom/4563
way,427808695,,,Szent Margit-templom,,,,,,http://miserend.hu/?templom=649
way,431162585,,,Jó Pásztor-kápolna,,Brenner János kápolna,,,,http://miserend.hu/?templom=3758
way,431241296,,,Szent Flórián kápolna,,,,,,http://miserend.hu/?templom=1972
way,431516835,,,Szent Vendel-kápolna,,,,,,http://miserend.hu/?templom=610
way,431991780,,,Urunk mennybemenetele kápolna,,,,,,http://miserend.hu/?templom=5365
way,432320074,,,Biserica Catolică,Jézus Szentséges Szíve templom,,,,,https://miserend.hu/templom/4274
way,432465450,,,,Keresztelő Szent János templom,,,,,https://miserend.hu/templom/4892
way,433787364,,,Szent Kereszt felmagasztalása-templom - Zárdatemplom,,,,,,https://miserend.hu/templom/2637
way,434790127,,,Jézus Szíve templom,,,,,,http://miserend.hu/templom/1382
way,436834261,,,Biserica romano-catolică „Sfântul Iosif”,Szent József-templom,,,,,https://miserend.hu/templom/3693
way,438409280,,,Szent Imre-kápolna,,,,,,https://miserend.hu/templom/4427
way,438785260,,,Biserica Romano-Catolică,Nagyboldogasszony-templom,,,,,https://miserend.hu/templom/4833
way,439853559,,,Biserica Catolică,Szent István király templom,,,,,https://miserend.hu/templom/3131
way,444250745,,,Biserica Romano-Catolică,Szent Tibor és Szent Zsuzsanna templom,,,,,https://miserend.hu/?templom=4787
way,445138569,,,Biserica Cristos Regele Universului,Krisztus Király templom,,,,,https://miserend.hu/templom/4672
way,445338989,,,Szent Anna-kápolna,,,,,,http://miserend.hu/templom/4103
way,446088788,,,Árpád-házi Szent Margit-temetőkápolna,,,,,,http://miserend.hu/templom/5073
way,450752561,,,Urunk Színeváltozása templom,,,,,,http://miserend.hu/?templom=3719
way,451008235,,,Gyümölcsoltó Boldogasszony-templom,,,,,,http://miserend.hu/templom/1300
way,451320244,,,Biserica romano-catolică Sf.Treime,,,,,,https://miserend.hu/templom/3383
way,453780497,,,Szent Flórián vértanú plébánia,,,,,,https://miserend.hu/templom/300
way,453963925,,,Biserica Romano - Catolica.,Páduai Szent Antal templom,,,,,https://miserend.hu/templom/4799
way,454105826,,,,,,,,,https://miserend.hu/templom/4813
way,459017569,,,Szent Barnabás és Bertalan apostol-kápolna,,Péceli görögkatolikus kápolna,,,,https://miserend.hu/templom/5366
way,459817244,,,Kármel-hegyi Boldogasszony-misézőhely,,,,,,https://miserend.hu/templom/2972
way,461638279,,,Kistemplom (lazarista Szűz Mária-kápolna),,Csodásérmű Boldogasszony-kápolna,,,,https://miserend.hu/templom/5139
way,462353165,,,Szent Kozma és Damján kórházkápolna,,,,,,http://miserend.hu/templom/4005
way,464314964,,,Kadafalvi Szent József kápolna,,,,,,http://miserend.hu/?templom=1202
way,467723691,,,Biserica Sfânta Treime,Szentháromság templom,,,,,https://miserend.hu/templom/4670
way,471832607,,,Fájdalmas Szűzanya-kápolna,,,,,,https://miserend.hu/templom/3479
way,472625408,,,Biserica Sfântul Andrei,Szent András Római Katolikus Templom,,,,,https://miserend.hu/templom/3636
way,478064517,,,Biserica romano-catolică Sfântul Ladislau,Urunk színeváltozása templom,,,,,https://miserend.hu/templom/3614
way,480097343,,,Borzaspusztai templomrom,,Borzaspusztai kápolna,,,,https://miserend.hu/templom/3495
way,481395854,,,Kármelhegyi Boldogasszony-kápolna,,Kárméluska,,,,http://miserend.hu/?templom=5130
way,486626312,,,Szent Rozália-kápolna,,,,,,https://miserend.hu/templom/4991
way,487293843,,,Szent Illés próféta templom,,,,,,http://miserend.hu/templom/3846
way,487477167,,,Szent József jezsuita templom,,,,,,http://miserend.hu/?templom=1254
way,487923526,,,Jézus Szíve kápolna,,Szalmadpusztai iskolakápolna,,,,https://miserend.hu/templom/1501
way,488934240,,,Istenszülő oltalma templom,,,,,,http://miserend.hu/?templom=3751
way,489286965,,,Szent Péter és Pál apostolok-templom,,,,,,http://miserend.hu/?templom=3779
way,489535792,,,Capela Sf. Elisabeta,Szent Erzsébet kápolna,,,,,https://miserend.hu/templom/3689
way,491013156,,,ORA-kápolna,,,,,,http://miserend.hu/?templom=409
way,491316117,,,Egykori Kopáncs község temploma,,,,,,https://miserend.hu/templom/1551
way,493002651,,,Szent István király-templom,,,,,,http://miserend.hu/templom/4008
way,493970578,,,Szentháromság kápolna,,,,,,https://miserend.hu/templom/1622
way,494764304,,,Biserica Romano-Catolică Sfântul Ștefan,Szent István templom,,,,,http://miserend.hu/?templom=5037
way,494869114,,,Körtvélyesi kápolna,,,,,,http://miserend.hu/templom/3026
way,495666482,,,Szent József a munkás templom,,,,,,http://miserend.hu/?templom=3229
